Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
Trip046,القاهرة,جولة القاهرة القبطية,خطوة إلى قلب تاريخ مصر المسيحي مع جولة القاهرة القبطية! استكشف الكنيسة المعلقة والمتحف القبطي والمواقع الدينية القديمة التي تعرض تراث مصر المسيحي الغني. تتجول في الشوارع الضيقة في القاهرة القبطية ، حيث تقف الكنائس والمعابد والمعابد البالغة من العمر قرون جنبًا إلى جنب. رحلة آسر من خلال الإيمان والتاريخ والثقافة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,15,9.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/16,81,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip047,القاهرة,جولة القاهرة الإسلامية,جولة رائعة في القاهرة الإسلامية واستكشاف التراث الإسلامي الغني! قم بزيارة المعالم الأيقونية مثل قلعة Saladin والمسجد الأزرق ومسجد السلطان حسن. يتجول عبر البازارات القديمة مثل خان الخليلي ، حيث يأتي التاريخ والثقافة إلى الحياة. طريقة مثالية لاكتشاف القاهرة الجمال المعماري والأهمية الروحية!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,15,9.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/16,82,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip048,القاهرة,رحلة عشاء نهر النيل,أبحر على رحلة عشاء نهر النيل السحرية في القاهرة! استمتع بأمسية مريحة وأنت تتجول على طول النهر التاريخي ، مع مناظر خلابة لمعالم المدينة ، بما في ذلك برج القاهرة والأهرامات. تنغمس في عشاء بوفيه لذيذ ، مصحوبًا بالموسيقى الحية والترفيه التقليدي ، وخلق مزيجًا مثاليًا من الثقافة والمطبخ والمناظر الخلابة. تجربة لا تنسى حقا!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,14,8.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/16,83,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip049,القاهرة,عرض الصوت والضوء في الأهرامات,جرب سحر عجائب مصر القديمة في المعرض الصوتي والخفيف في الأهرامات! شاهد كأهرامات الجيزة على قيد الحياة مع الأضواء النابضة بالحياة ، والمؤثرات الصوتية الدرامية ، ورواية القصص التي تجلب تاريخ الفراعنة إلى الحياة. مع أبو الهول الأيقوني كخلفية لك ، يعد هذا العرض الساحر وسيلة فريدة لا تنسى لمشاهدة عظمة الأهرامات تحت سماء الليل.,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,17,9.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/17,84,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip050,القاهرة,جولة Sakkara و Memphis,التراجع في الوقت المناسب مع جولة Sakkara و Memphis! استكشاف Necropolis القديم ، موطن هرم Djoser الشهير ، أحد أقدم أهرامات مصر. ثم ، رحلة إلى ممفيس ، العاصمة القديمة لمصر ، واكتشاف أنقاضها المذهلة ، بما في ذلك كولوسوس الضخمة من رامسيس الثاني. جولة رائعة تكشف عن جذور الحضارة المصرية وعجائبها الخالدة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,19,11.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/17,85,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip051,القاهرة,جولة مدينة القاهرة,اكتشف الطاقة النابضة بالحياة والتاريخ الغني للقاهرة مع جولة آسرة في مدينة القاهرة! استكشف الشوارع الصاخبة ، وزيارة المعالم الأيقونية مثل ميدان التحرير ، والمتحف المصري ، والمسجد المذهل لمحمد علي. يتجول في الأسواق الحيوية لخان الخليلي وانغمس في مزيج المدينة من الثقافة القديمة والحديثة. مقدمة مثالية للقاهرة كما سحر والتاريخ!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,8,4.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/17,86,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip053,القاهرة,جولة ليلية من الأهرامات,تجربة سحر الأهرامات في الليل مع جولة ليلية ساحرة! شاهد الأهرامات الأيقونية لـ Giza تضيء تحت النجوم ، حيث أن التأثيرات الصوتية والخفيفة الدرامية تجعل العجائب القديمة في الحياة. استكشف أبو الهول والأهرامات المحيطة في جو سلمي وباطني ، مما يخلق فرصة لمرة واحدة في العمر لمشاهدة هذه الأعجوبة التاريخية بعد حلول الظلام.,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,10,6.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/18,88,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip054,القاهرة,أهرامات الجيزة وسرد التحرير بالسرد المتحف المصري,احصل على التجربة المصرية النهائية مع أهرامات الجيزة وجولة التحرير والسرد في المتحف المصري! تعجب من الأهرامات المذهلة في الجيزة ، و Sphinx ، والعجائب القديمة لمصرية الأثرية الأكثر شهرة. ثم ، توجه إلى المتحف المصري لاستكشاف كنوز الفراعنة ، بما في ذلك القناع الذهبي لتوتخهامون. مزيج مثالي من التاريخ والثقافة والمغامرة في يوم واحد لا ينسى!,الأسرة ، الأزواج ، indeviduals ، مجموعة,نصف يوم,18,9.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/18,89,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip055,شارم الشيخ,عرض الدلفين,أثناء وجودك في Sharm El Sheikh ، انضم إلى عرض الدلفين الرائع. التقاط لحظات لا تُنسى مع هذا المخلوق اللطيف والمضحك وحتى السباحة مع الدلافين مقابل رسوم إضافية. مغامرة فريدة تنتظر!,الأسرة ، الأزواج ، indeviduals ، مجموعة,7 ساعات,20,10.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/5,35,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip056,شارم الشيخ,جولة حديقة راس محمد الوطنية,الغوص في المياه النابضة بالحياة في حديقة راس محمد الوطنية في جولة الغوص التي لا تنسى! استكشف واحدة من أفضل الاحتياطيات البحرية في مصر ، مليئة بالشعاب المرجانية المذهلة والأسماك الملونة ومياه الكريستال. السباحة من خلال البحيرات المحمية ، واستمتع بجمال هذا الجنة الطبيعية لالتقاط الأنفاس. لا بد من عدم وجودها للغطس الذين يبحثون عن مغامرة مائية لا مثيل لها!,الأسرة ، الأزواج ، indeviduals ، مجموعة,8 ساعات,25,15.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/11,61,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip057,شارم الشيخ,ركوب الدراجات الرباعية في الصحراء,استعد لاندفاع الأدرينالين مع سفاري ركوب الدراجات الرباعي في الصحراء! سباق عبر الكثبان الرملية الذهبية ، والشعور بتشويق الركوب ، واستكشاف المناظر الطبيعية الصحراوية. تذوق الضيافة Bedouin ، مغامرة مليئة بالحركة لن تنساها!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,20,10.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/11,62,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip058,شارم الشيخ,ركوب القوارب الزجاجية,أبحر على ركوب القارب الزجاجي واكتشف العالم السحري تحت الماء دون أن يبلل! تنزلق على الشعاب المرجانية النابضة بالحياة والسباحة بجانب الأسماك الملونة أثناء الاستمتاع بالمنظر عبر الأرضية الشفافة للقارب. إنها طريقة مثالية ومريحة لتجربة الحياة البحرية المذهلة للبحر الأحمر والمياه الناضجة الكريستالية!,الأسرة ، الأزواج ، indeviduals ، مجموعة,ساعاتين,20,10.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/11,63,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
TRIP059,شارم الشيخ,غروب الشمس الصحراوية سفاري,جرب سحر الصحراء مع سفاري صحراء غروب الشمس! قم بالركوب عبر الكثبان الرملية الذهبية على دراجة رباعية أو جمل ، وشاهد السماء تتحول إلى ألوان نابضة بالحياة بينما تغرب الشمس خلف الجبال. استمتع بعشاء بيدوين التقليدي ، والترفيه الحي ، والنجوم تحت السماء الصحراوية الصافية. مغامرة لا تنسى حقا!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,35,20.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.7/12,64,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 5 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip060,شارم الشيخ,جولة غطس الثقب الأزرق,استكشف مياه الكريستال المتوفرة في جولة Blue Hole Snorkeling واستكشف واحدة من أشهر بقع الغوص في البحر الأحمر! السباحة من خلال الشعاب المرجانية النابضة بالحياة ، والأسماك الملونة ، والحياة البحرية الفريدة في هذه الجنة تحت الماء. سواء كنت مبتدئًا أو غصًا متمرسًا ، تقدم هذه المغامرة تجربة مائية لا تنسى. يجب أن نرى لجميع عشاق الطبيعة ومستكشفي المحيط!,الأسرة ، الأزواج ، indeviduals ، مجموعة,نصف يوم,50,25.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.5/12,65,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip061,شارم الشيخ,غطس جزيرة تيران,أبحر في رحلة قارب جزيرة تيران التي لا تنسى ، حيث يلتقي الجمال المذهل للبحر الأحمر! رحلة بحرية إلى الجزيرة الخلابة ، وتتوقف في أعلى بقع الغطس لاستكشاف الشعاب المرجانية النابضة بالحياة والسباحة مع الأسماك الاستوائية. استرخ على سطح السفينة ، واستمتع بالشمس ، واستمتع بوجبة غداء لذيذة وأنت تأخذ في المناظر الخلابة. يوم مثالي على الماء!,الأسرة ، الأزواج ، indeviduals ، مجموعة,نصف يوم,20,10.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.7/12,66,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip062,شارم الشيخ,ركوب الجمال وعشاء بدوين,على رحلة جمل سحرية ومغامرة بدوين عبر الصحراء! ركوب جمل عبر الكثبان الرملية الذهبية ، ونقع في المناظر الطبيعية الصحراوية المذهلة ، وتجربة ثقافة بدوين التقليدية.,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,15,10.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.5/12,67,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip063,شارم الشيخ,جولة شارم إل شيخ سيتي,اكتشف سحر Sharm El Sheikh النابض بالحياة في جولة مليئة بالمرح! استكشاف الأسواق الصاخبة ، قم بزيارة جمال خليج ناما. انغمس في الثقافة المحلية ، وتسوق للهدايا التذكارية الفريدة ، والتمتع بمزيج من التاريخ ، والكاتدرائية السماوية وقلب المدينة.,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,10,5.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.7/13,68,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip064,شارم الشيخ,سوبر الصحراء سفاري,احصل على استعداد لغروب الشمس المبهج! قفز مع جمل ركوب من خلال الصحراء السحرية تحت النجوم. اشعر بالتشويق من الليل أثناء زيارة معسكر بدوين ، واستمتع بعشاء لذيذ ، وشاهد عرضًا ثقافيًا مباشرًا. ، تقديم مغامرة لا تنسى يجب ألا تفوت أبدًا,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,30,15.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.5/13,69,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip065,شارم الشيخ,دير القديس كاثرين في اليوم المفرط,الشروع في رحلة روحية وخلابة مع رحلة دير القديس كاثرين! يقع على سفح جبل سيناء ، واستكشف هذا الدير القديم والمقدس ، موطن الهندسة المعمارية البيزنطية المذهلة والتحف الدينية. أخرج مناظر خلابة للصحراء والجبال المحيطة بها ، واكتشف التاريخ الغني لموقع التراث العالمي لليونسكو. مغامرة سلمية وملهمة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,35,20.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.7/13,70,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip066,شارم الشيخ,رحلة عشاء,استكشف عالم Sharm El Sheikh تحت الماء,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,25,15.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.5/13,71,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip067,شارم الشيخ,مغامرة باراسور,استعد لمغامرة رياضية مائية مثيرة في شارم إل شيخ! اشعر بالاندفاع وأنت ترتفع إلى ارتفاع مع الطنانة ، والتكبير عبر الماء ، واستمتع بالبحث عن الأدرينالين أو تريد فقط الاستمتاع بالمياه ، وهذه المغامرة لديها شيء للجميع!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,20,15.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/14,73,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip068,شارم الشيخ,مغامرة الغوص,الغوص في مغامرة الغوص التي لا تنسى في شارم إل شيخ! استكشف الشعاب المرجانية المذهلة للبحر الأحمر ، والسباحة بالأسماك الملونة ، واكتشف عجائب تحت الماء مثل حطام السفن والحياة البحرية النابضة بالحياة. سواء كنت مبتدئًا أو غواصًا متمرسًا ، توفر هذه المغامرة فرصة رائعة لتجربة أفضل وجهات الغوص في العالم. ما الذي تنتظره!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,25,15.0,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/14,74,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
Trip069,شارم الشيخ,نجمة جاسر,الشروع في تجربة Gazer النجمة الصحراوية الساحرة! المغامرة في الصحراء الهادئة في الليل ، حيث ستتعجب من السماء الصافية المليئة بالنجوم. مع خبراء عالم المصريات ، استكشاف الأبراج ، زحل كوكب المشتري ، والقمر عبر التلسكوبات. استمتع بدواء الليلة الصحراوية ، التي تعلوها عشاء على طراز البدو المريح تحت النجوم. مزيج مثالي من المغامرة والسحر النجوم!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,30,15.0,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/14,75,صورة,hello@egyptdirect.com,106522376,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,كل يوم
