Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
TRIP033,Sharm El Sheikh,Sharm El Sheikh City Tour,"Discover the vibrant charm of Sharm El Sheikh on a fun-filled City Tour! Explore the bustling markets, visit the stunning St. CatherineÂs Monastery, and admire the beauty of Naama Bay. Immerse yourself in local culture, shop for unique souvenirs, and enjoy the blend of history, modern attractions, and seaside vibes! Perfect for those wanting to experience the heart of the city.","Family, Couples, Indeviduals,Group",6 Hours,6,3,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/13,68,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP034,Sharm El Sheikh,Nighttime Desert Safari,"Get ready for an exhilarating Nighttime Desert Safari! Hop on a 4x4 jeep or camel and ride through the magical desert under the stars. Feel the thrill of the night as you visit a Bedouin camp, enjoy a delicious dinner, and watch a live cultural show. The desert comes alive at night, offering an unforgettable adventure you won't want to miss!","Family, Couples, Indeviduals,Group",6 Hours,6,3,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/13,69,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP035,Sharm El Sheikh,St. Catherine Monastery Trip,"Embark on a spiritual and scenic journey with a St. Catherine Monastery Trip! Nestled at the foot of Mount Sinai, explore this ancient and sacred monastery, home to stunning Byzantine architecture and religious artifacts. Take in breathtaking views of the surrounding desert and mountains, and discover the rich history of this UNESCO World Heritage site. A peaceful and inspiring adventure!","Family, Couples, Indeviduals,Group",Full day,25,15,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/13,70,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP036,Sharm El Sheikh,Sharm El Sheikh Boat Trip with BBQ,Explore the underwater world of Sharm El Sheikh,"Family, Couples, Indeviduals,Group",6 Hours,20,11,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/13,71,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP038,Sharm El Sheikh,"Water Sports Adventure (Parasailing, Jet Ski)","Get ready for a thrilling Water Sports Adventure in Sharm El Sheikh! Feel the rush as you soar high with parasailing, zoom across the water on a jet ski, and enjoy other exciting activities like banana boat rides and water skiing. Whether you're seeking adrenaline or just want to have fun on the water, this adventure has something for everyone!","Family, Couples, Indeviduals,Group",4 Hours,18,10,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/14,73,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP039,Sharm El Sheikh,Scuba Diving Adventure,"Dive into an unforgettable Scuba Diving Adventure in Sharm El Sheikh! Explore the stunning coral reefs of the Red Sea, swim with colorful fish, and discover underwater wonders like shipwrecks and vibrant marine life. Whether you're a beginner or an experienced diver, this adventure offers an incredible opportunity to experience one of the worldÂs best diving destinations. Prepare to be amazed beneath the surface!","Family, Couples, Indeviduals,Group",4 Hours,25,15,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/14,74,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP040,Sharm El Sheikh,Star Gazer,"Embark on a mesmerizing Desert Star Gazer experience in Sharm El Sheikh! Venture into the tranquil desert at night, where you'll marvel at the clear, star-filled sky. With expert guides, explore constellations, planets, and even distant galaxies through powerful telescopes. Enjoy the serenity of the desert night, topped off with a cozy Bedouin-style dinner under the stars. A perfect blend of adventure and stargazing magic!","Family, Couples, Indeviduals,Group",6 Hours,22,12,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/14,75,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP041,Sharm El Sheikh,Cairo by bus,"Take a scenic Cairo by Bus trip for an unforgettable journey to EgyptÂs vibrant capital! Travel comfortably from your starting point to explore iconic landmarks like the Pyramids of Giza, the Sphinx, and the treasures of the Egyptian Museum. With a knowledgeable guide, immerse yourself in the rich history and culture of Cairo while enjoying the bus ride through EgyptÂs beautiful landscapes. A perfect day to discover the heart of Egypt!","Family, Couples, Indeviduals,Group",Full Day,60,33,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/15,76,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP042,Sharm El Sheikh,Cairo By Air,"Fly to Cairo in style with a Cairo by Air trip from Sharm El Sheikh! Enjoy a quick and comfortable flight, then dive straight into Egypt's iconic attractions like the Pyramids of Giza, the Sphinx, and the treasures of the Egyptian Museum. With a guided tour, you'll make the most of your day in Cairo, exploring ancient wonders and vibrant cultureÂall in a single, action-packed trip!","Family, Couples, Indeviduals,Group",Full day,155,125,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/15,77,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP043,Sharm El Sheikh,Luxor By air,"Experience the wonders of Luxor by Air on a quick flight from Sharm El Sheikh! In just a short time, you'll land in the heart of ancient Egypt, ready to explore iconic sites like the Valley of the Kings, Karnak Temple, and Luxor Temple. With a knowledgeable guide, uncover the rich history and stunning architecture of this timeless city in a convenient, action-packed day trip!","Family, Couples, Indeviduals,Group",Full Day,155,125,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/15,78,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP044,Cairo,Pyramids of Giza and Sphinx Tour,"Step back in time with a fascinating Pyramids of Giza and Sphinx Tour! Marvel at the towering Great Pyramids, one of the Seven Wonders of the Ancient World, and stand in awe of the majestic Sphinx guarding them. Explore the rich history and mysteries of these iconic monuments, all while enjoying expert insights from your guide. A must-do experience for history lovers and adventurers alike!","Family, Couples, Indeviduals,Group",4 Hours,22,11,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/15,79,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP045,Cairo,Egyptian Museum Tour,"Immerse yourself in EgyptÂs incredible history with an Egyptian Museum Tour! Discover thousands of ancient artifacts, including the treasures of Tutankhamun, mummies, and stunning sculptures. With expert guides to bring the stories to life, youÂll explore Egypt's rich past and uncover the secrets of its most famous pharaohs and rulers. A must-see for any history enthusiast!","Family, Couples, Indeviduals,Group",4 Hours,18,9,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/16,80,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP046,Cairo,Coptic Cairo Tour,"Step into the heart of EgyptÂs Christian history with a Coptic Cairo Tour! Explore the Hanging Church, the Coptic Museum, and ancient religious sites that showcase EgyptÂs rich Christian heritage. Wander through the narrow streets of Coptic Cairo, where centuries-old churches, synagogues, and mosques stand side by side. A captivating journey through faith, history, and culture!","Family, Couples, Indeviduals,Group",6 Hours,15,9,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/16,81,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP047,Cairo,Islamic Cairo Tour,"A fascinating Islamic Cairo Tour and explore the cityÂs rich Islamic heritage! Visit iconic landmarks like the Citadel of Saladin, the Blue Mosque, and the stunning Sultan Hassan Mosque. Stroll through ancient bazaars like Khan El Khalili, where history and culture come to life. A perfect way to discover CairoÂs architectural beauty and spiritual significance!","Family, Couples, Indeviduals,Group",6 Hours,15,9,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/16,82,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP048,Cairo,Nile River Dinner Cruise,"Set sail on a magical Nile River Dinner Cruise in Cairo! Enjoy a relaxing evening as you cruise along the historic river, with stunning views of the cityÂs landmarks, including the Cairo Tower and Pyramids. Indulge in a delicious buffet dinner, accompanied by live music and traditional entertainment, creating a perfect blend of culture, cuisine, and breathtaking views. A truly unforgettable experience!","Family, Couples, Indeviduals,Group",4 Hours,14,8,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/16,83,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP049,Cairo,Sound and Light Show at the Pyramids,"Experience the magic of EgyptÂs ancient wonders at the Sound and Light Show at the Pyramids! Watch as the Pyramids of Giza come alive with vibrant lights, dramatic sound effects, and storytelling that brings the history of the pharaohs to life. With the iconic Sphinx as your backdrop, this mesmerizing show is a unique and unforgettable way to witness the grandeur of the Pyramids under the night sky.","Family, Couples, Indeviduals,Group",4 Hours,17,9,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/17,84,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP050,Cairo,Sakkara and Memphis Tour,"Step back in time with a Sakkara and Memphis Tour! Explore the ancient Sakkara Necropolis, home to the famous Step Pyramid of Djoser, one of EgyptÂs oldest pyramids. Then, journey to Memphis, the ancient capital of Egypt, and discover its incredible ruins, including the massive Colossus of Ramses II. A fascinating tour that reveals the roots of Egyptian civilization and its timeless wonders!","Family, Couples, Indeviduals,Group",6 Hours,19,11,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/17,85,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP051,Cairo,Cairo City Tour,"Discover the vibrant energy and rich history of Cairo with a captivating Cairo City Tour! Explore the bustling streets, visit iconic landmarks like Tahrir Square, the Egyptian Museum, and the stunning Mosque of Muhammad Ali. Stroll through the lively markets of Khan El Khalili and immerse yourself in the city's blend of ancient and modern culture. A perfect introduction to CairoÂs charm and history!","Family, Couples, Indeviduals,Group",6 Hours,8,4,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/17,86,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP053,Cairo,Night Tour of the Pyramids,"Experience the magic of the Pyramids at Night with a mesmerizing Night Tour! Watch the iconic Pyramids of Giza light up under the stars, as dramatic sound and light effects bring the ancient wonders to life. Explore the Sphinx and surrounding pyramids in a peaceful, mystical atmosphere, creating a once-in-a-lifetime opportunity to witness these historical marvels after dark.","Family, Couples, Indeviduals,Group",6 Hours,10,6,"Transportation, Guide, Equipment, Meals","Drinks, Shoping, Guide Tips,",3/1/2025,3/1/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,4:00 PM,4.7/18,88,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Moderate,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
TRIP054,Cairo,Pyramids of Giza and Egyptian Museum Combo Tour,"Get the ultimate Egyptian experience with the Pyramids of Giza and Egyptian Museum Combo Tour! Marvel at the awe-inspiring Pyramids of Giza, the Sphinx, and the ancient wonders of EgyptÂs most famous archaeological site. Then, head to the Egyptian Museum to explore the treasures of the pharaohs, including the golden mask of Tutankhamun. A perfect blend of history, culture, and adventure all in one unforgettable day!","Family, Couples, Indeviduals,Group",Half Day,18,9,"Transportation, Guide, Entrance Fees, Meals","Drinks, Shoping, Guide Tips,",3/2/2025,3/2/2025,20,John Doe - Licensed Egyptologist,10-20 people,Hotel Lobby,9:00 AM,6:00 PM,4.5/18,89,Picture,info@egypttrips.com,+20 123 456 789,"towel,suncream, Cash, Walking shose",Easy,"English, French, German, Arabic, Russian., Polish,",2-70 Year Old,"Bus, Van, Boat","Lunch, Snacks",Free cancellation within 24 hours,Wheelchair accessible,10% off for groups of 4 or more,"Mondays , Tuesdays, Thursdays"
