Trip ID,Destination,Trip Name,Description,Trip Category,Duration,Price Adult,Price Child,Included in Price,Not Included,Start Date,End Date,Available Spots,Tour Guide,Group Size,Meeting Point,Departure Time,Return Time,Rating,Reviews Count,Photo URL,Contact Email,Contact Phone,What to Bring,Trip Difficulty,Languages Available,Age Restrictions,Transportation Type,Meals Included,Cancellation Policy,Accessibility,Special Offers,Trip Schedule
Trip025,الغردقه,رحلة يومية إلى القاهرة من هورغادا,قم برحلة يومية لا تنسى إلى القاهرة من هورغادا وتدخل في قلب مصر القديمة! تعجب من الأهرامات الأيقونية للجيزا ، والوقوف في رهبة من أبو الهول ، واستكشاف الكنوز الرائعة في المتحف المصري. من خلال دليل على دراية ، ستجرب عجائب القاهرة في يوم واحد مثيرا ومليء بالحركة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,55,35,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/11,60,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip026,شرم الشيخ,جولة حديقة راس محمد الوطنية,الغوص في المياه النابضة بالحياة في حديقة راس محمد الوطنية في جولة الغوص التي لا تنسى! استكشف واحدة من أفضل الاحتياطيات البحرية في مصر ، مليئة بالشعاب المرجانية المذهلة والأسماك الملونة ومياه الكريستال. السباحة من خلال البحيرات المحمية ، واستمتع بجمال هذا الجنة الطبيعية لالتقاط الأنفاس. لا بد من عدم وجودها للغطس الذين يبحثون عن مغامرة مائية لا مثيل لها!,الأسرة ، الأزواج ، indeviduals ، مجموعة,8 ساعات,22,11,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/11,61,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip027,شرم الشيخ,ركوب الدراجات الرباعية في الصحراء,استعد لاندفاع الأدرينالين مع سفاري ركوب الدراجات الرباعي في الصحراء! السباق عبر الكثبان الرملية الذهبية على دراجة رباعية قوية ، وشعر بتشويق الركوب ، واستكشاف المشهد الصحراوي الشاسع. توقف عند معسكر بدوين التقليدي لتذوق الثقافة المحلية ، والاستمتاع بوجبة لذيذة ، وإنهاء اليوم مع غروب الشمس الصحراوي المذهل. مغامرة مليئة بالحركة لن تنساها!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,18,9,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/11,62,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip028,شرم الشيخ,ركوب القوارب الزجاجية,أبحر على ركوب القارب الزجاجي في Sharm El Sheikh واكتشف العالم السحري تحت الماء دون أن يبلل! تنزلق على الشعاب المرجانية النابضة بالحياة والسباحة بجانب الأسماك الملونة أثناء الاستمتاع بالمنظر عبر الأرضية الشفافة للقارب. إنها طريقة مثالية ومريحة لتجربة الحياة البحرية المذهلة للبحر الأحمر والمياه الناضجة الكريستالية!,الأسرة ، الأزواج ، indeviduals ، مجموعة,ساعاتين,15,8,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/11,63,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip029,شرم الشيخ,غروب الشمس الصحراوية سفاري,جرب سحر الصحراء مع سفاري صحراء غروب الشمس! قم بالركوب عبر الكثبان الرملية الذهبية على دراجة رباعية أو جمل ، وشاهد السماء تتحول إلى ألوان نابضة بالحياة بينما تغرب الشمس خلف الجبال. استمتع بعشاء بيدوين التقليدي ، والترفيه الحي ، والنجوم تحت السماء الصحراوية الصافية. مغامرة لا تنسى حقا!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,15,8,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/12,64,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 5 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip030,شرم الشيخ,جولة غطس الثقب الأزرق,الغوص في مياه الكريستال المتوسطة على جولة غطس ثقب الأزرق واستكشف واحدة من أكثر بقع الغوص في البحر الأحمر! السباحة من خلال الشعاب المرجانية النابضة بالحياة ، والأسماك الملونة ، والحياة البحرية الفريدة في هذه الجنة تحت الماء. سواء كنت مبتدئًا أو غصًا متمرسًا ، تقدم هذه المغامرة تجربة مائية لا تنسى. يجب أن نرى لجميع عشاق الطبيعة ومستكشفي المحيط!,الأسرة ، الأزواج ، indeviduals ، مجموعة,نصف يوم,22,12,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/12,65,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip031,شرم الشيخ,رحلة قارب جزيرة تيران,أبحر في رحلة قارب جزيرة تيران التي لا تنسى ، حيث يلتقي الجمال المذهل للبحر الأحمر! رحلة بحرية إلى الجزيرة الخلابة ، وتتوقف في أعلى بقع الغطس لاستكشاف الشعاب المرجانية النابضة بالحياة والسباحة مع الأسماك الاستوائية. استرخ على سطح السفينة ، واستمتع بالشمس ، واستمتع بوجبة غداء لذيذة وأنت تأخذ في المناظر الخلابة. يوم مثالي على الماء!,الأسرة ، الأزواج ، indeviduals ، مجموعة,8 ساعات,18,11,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/12,66,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip032,شرم الشيخ,ركوب الجمال وعشاء بدوين,في رحلة جمل سحرية ومغامرة عشاء بدوين عبر الصحراء! ركوب جمل عبر الكثبان الرملية الذهبية ، ونقع في المناظر الطبيعية الصحراوية المذهلة ، وتجربة ثقافة بدوين التقليدية. أنهي المساء مع عشاء لذيذ على طراز Bedouin تحت النجوم ، مع الموسيقى الحية والترفيه. مزيج مثالي من المغامرة والثقافة والاسترخاء!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,16,9,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/12,67,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,الاثنين ، الثلاثاء ، الجمعة
TRIP033,شرم الشيخ,جولة شارم إل شيخ سيتي,اكتشف سحر Sharm El Sheikh النابض بالحياة في جولة مليئة بالمرح! استكشف الأسواق الصاخبة ، وزيارة دير القديس كاثرين المذهل ، واستعجب بجمال خليج ناما. انغمس في الثقافة المحلية ، وتسوق للهدايا التذكارية الفريدة ، واستمتع بمزيج من التاريخ ، ومناطق الجذب الحديثة ، والمشاعر الساحلية! مثالي لأولئك الذين يرغبون في تجربة قلب المدينة.,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,6,3,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/13,68,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip034,شرم الشيخ,رحلات السفاري الصحراوية الليلية,الاستعداد لرفاهية سفاري صحراوية ليلية مبهجة! قفز على سيارة جيب 4x4 أو جمل وركوب الصحراء السحرية تحت النجوم. اشعر بالتشويق من الليل أثناء زيارة معسكر بدوين ، واستمتع بعشاء لذيذ ، وشاهد عرضًا ثقافيًا مباشرًا. الصحراء تأتي على قيد الحياة في الليل ، حيث تقدم مغامرة لا تنسى لن ترغب في تفويتها!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,6,3,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/13,69,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip035,شرم الشيخ,رحلة دير سانت كاثرين,الشروع في رحلة روحية وخلابة مع رحلة دير القديس كاثرين! يقع على سفح جبل سيناء ، واستكشف هذا الدير القديم والمقدس ، موطن الهندسة المعمارية البيزنطية المذهلة والتحف الدينية. أخرج مناظر خلابة للصحراء والجبال المحيطة بها ، واكتشف التاريخ الغني لموقع التراث العالمي لليونسكو. مغامرة سلمية وملهمة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,25,15,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/13,70,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip036,شرم الشيخ,رحلة قارب شارم شيخ مع باربيكيو,استكشف عالم Sharm El Sheikh تحت الماء,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,20,11,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/13,71,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip038,شرم الشيخ,مغامرة الرياضة المائية (المفرلة ، طائرة التزلج),استعد لمغامرة رياضية مائية مثيرة في شارم إل شيخ! اشعر بالاندفاع وأنت ترتفع مع ارتفاع الطور ، والتكبير عبر الماء على التزلج النفاث ، والاستمتاع بأنشطة مثيرة أخرى مثل ركوب قوارب الموز والتزلج المائي. سواء كنت تبحث عن الأدرينالين أو تريد فقط الاستمتاع بالماء ، فإن هذه المغامرة لديها شيء للجميع!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,18,10,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/14,73,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip039,شرم الشيخ,مغامرة الغوص,الغوص في مغامرة الغوص التي لا تنسى في شارم إل شيخ! استكشف الشعاب المرجانية المذهلة للبحر الأحمر ، والسباحة بالأسماك الملونة ، واكتشف عجائب تحت الماء مثل حطام السفن والحياة البحرية النابضة بالحياة. سواء كنت مبتدئًا أو غواصًا متمرسًا ، توفر هذه المغامرة فرصة رائعة لتجربة أفضل وجهات الغوص في العالم. الاستعداد لتندهش تحت السطح!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,25,15,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/14,74,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip040,شرم الشيخ,نجمة جاسر,الشروع في تجربة Gazer النجمة الصحراوية الساحرة في Sharm El Sheikh! المغامرة في الصحراء الهادئة في الليل ، حيث ستتعجب من السماء الصافية المليئة بالنجوم. مع أدلة الخبراء ، استكشاف الأبراج والكواكب وحتى المجرات البعيدة من خلال التلسكوبات القوية. استمتع بدواء الليلة الصحراوية ، التي تعلوها عشاء على طراز البدو المريح تحت النجوم. مزيج مثالي من المغامرة والسحر النجوم!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,22,12,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/14,75,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip041,شرم الشيخ,القاهرة بالحافلة,خذ رحلة قاهرة ذات مناظر خلابة عن طريق الحافلة لرحلة لا تنسى إلى رأس المال النابض بالحياة المصري! سافر بشكل مريح من نقطة انطلاقك لاستكشاف المعالم الأيقونية مثل أهرامات الجيزة ، و Sphinx ، وكنوز المتحف المصري. من خلال دليل على دراية ، انغمس في التاريخ الثري وثقافة القاهرة أثناء الاستمتاع بركوب الحافلة من خلال المناظر الطبيعية الجميلة لمصر. يوم مثالي لاكتشاف قلب مصر!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,60,33,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/15,76,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip042,شرم الشيخ,القاهرة عن طريق الهواء,تطير إلى القاهرة بأناقة مع القاهرة عن طريق رحلة جوية من شرم الشيخ! استمتع برحلة سريعة ومريحة ، ثم الغوص مباشرة في مناطق الجذب الشهيرة في مصر مثل أهرامات الجيزة ، وبلو الهول ، وكنوز المتحف المصري. مع جولة مرشدين ، ستحقق أقصى استفادة من يومك في القاهرة ، واستكشاف عجائب قديمة وثقافة نابضة بالحياة في رحلة واحدة مليئة بالحركة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,155,125,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/15,77,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip043,شرم الشيخ,الكمور عن طريق الهواء,تجربة عجائب Luxor عن طريق الهواء في رحلة سريعة من Sharm El Sheikh! في وقت قصير ، ستحصل على قلب مصر القديمة ، على استعداد لاستكشاف المواقع الأيقونية مثل وادي الملوك ومعبد كارناك ومعبد الأقصر. مع دليل على دراية ، اكتشف التاريخ الغني والهندسة المعمارية المذهلة لهذه المدينة الخالدة في رحلة يومية مريحة معبأة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,يوم كامل,155,125,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/15,78,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip044,القاهرة,أهرامات الجيزة وجولة أبو الهول,التراجع في الوقت المناسب مع أهرامات رائعة من الجيزة وجولة أبو الهول! تعجب من الأهرامات العظيمة الشاهقة ، واحدة من عجائب العالم السبع في العالم القديم ، والوقوف في رهبة من أبو الهول الرائع الذي يحرسهم. استكشف التاريخ الغني والألغاز لهذه المعالم الأيقونية ، كل ذلك أثناء الاستمتاع برؤى الخبراء من دليلك. تجربة لا بد منها لمحبي التاريخ والمغامرين على حد سواء!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,22,11,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/15,79,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip045,القاهرة,جولة المتحف المصري,انغمس في تاريخ مصر المذهل مع جولة متحف مصرية! اكتشف الآلاف من القطع الأثرية القديمة ، بما في ذلك كنوز توتخ آمون ، المومياوات ، ومنحوتات مذهلة. مع وجود أدلة خبراء لإحضار القصص إلى الحياة ، يمكنك استكشاف ماضي مصر الغني وكشف أسرار أكثر فرعنة وحكامها. يجب أن نرى لأي عشاق التاريخ!,الأسرة ، الأزواج ، indeviduals ، مجموعة,4 ساعات,18,9,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/16,80,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip046,القاهرة,جولة القاهرة القبطية,خطوة إلى قلب تاريخ مصر المسيحي مع جولة القاهرة القبطية! استكشف الكنيسة المعلقة والمتحف القبطي والمواقع الدينية القديمة التي تعرض التراث المسيحي الغني بالمصر. تتجول في الشوارع الضيقة في القاهرة القبطية ، حيث تقف الكنائس والمعابد والمعابد البالغة من العمر قرون جنبًا إلى جنب. رحلة آسر من خلال الإيمان والتاريخ والثقافة!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,15,9,النقل ، الدليل ، رسوم الدخول ، وجبات,المشروبات ، التسوق ، نصائح توجيه ،,3/2/2025,3/2/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,6:00 مساءً,4.5/16,81,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,سهل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
Trip047,القاهرة,جولة القاهرة الإسلامية,جولة رائعة إسلامية القاهرة واستكشاف التراث الإسلامي الغني بالمدينة! قم بزيارة المعالم الأيقونية مثل قلعة Saladin والمسجد الأزرق ومسجد السلطان حسن. يتجول عبر البازارات القديمة مثل خان الخليلي ، حيث يأتي التاريخ والثقافة إلى الحياة. طريقة مثالية لاكتشاف جمال القاهرة المعمارية والأهمية الروحية!,الأسرة ، الأزواج ، indeviduals ، مجموعة,6 ساعات,15,9,النقل ، الدليل ، المعدات ، وجبات الطعام,المشروبات ، التسوق ، نصائح توجيه ،,3/1/2025,3/1/2025,20,جون دو - عالم المصريات المرخص,10-20 الناس,ردهة الفندق,9:00 صباحا,4:00 مساءً,4.7/16,82,صورة,info@egypttrips.com,+20 123 456 789,منشفة ، أشعة الشمس ، نقدًا ، مشى المشي,معتدل,الإنجليزية ، الفرنسية ، الألمانية ، العربية ، الروسية ، البولندية ،,2-70 سنة,حافلة ، من القارب,الغداء ، الوجبات الخفيفة,الإلغاء المجاني في غضون 24 ساعة,كرسي متحرك يمكن الوصول إليه,خصم 10 ٪ على مجموعات من 4 أو أكثر,أيام الاثنين ، الثلاثاء ، الخميس
